I
1000 Generated by WorldEditor

1    607 1 0 RJOT TAKAMATSU
100 60.96 1 0 0.25 1 3 0 08  34.21073900  134.00280800    0   64 2 5 0 0 26  34.21736700  134.02873600    0   64 3 1 1 0
102 H3  34.21609678  134.01677011   0.00 50.00 50.00 2 0 0 0.25 1
102 H1  34.21763097  134.02314102   0.00 50.00 50.00 2 0 0 0.25 1
110 2 0.25 0.0000 New Taxiway 3
111  34.21820641  134.02265285
111  34.21770723  134.02284736
111  34.21784589  134.02338395
113  34.21833953  134.02318273
110 2 0.25 0.0000 New Taxiway 2
111  34.21794120  134.02163695
111  34.21853782  134.02393804
111  34.21934486  134.02364335
113  34.21876412  134.02132791
110 2 0.25 0.0000 Apron
111  34.21949598  134.01472128
111  34.21732009  134.01556326
111  34.21933932  134.02364624
113  34.22141076  134.02288501
110 2 0.25 253.0000 Taxiway
111  34.21902766  134.02802962
111  34.21258813  134.00254462
111  34.21224713  134.00267069
113  34.21868666  134.02815569
110 2 0.25 163.0000 Taxiway1
111  34.21570296  134.01634501
111  34.21459543  134.01676306
111  34.21469166  134.01714369
113  34.21579919  134.01672564
110 2 0.25 163.0000 Taxiway2
111  34.21224512  134.00266764
111  34.21109838  134.00308826
111  34.21119461  134.00346888
113  34.21234135  134.00304826
110 2 0.25 163.0000 Taxiway3
111  34.21365105  134.00822748
111  34.21252397  134.00865169
111  34.21262020  134.00903231
113  34.21374408  134.00859485
110 2 0.25 163.0000 Taxiway4
111  34.21858808  134.02776861
111  34.21751003  134.02817251
111  34.21760626  134.02855316
113  34.21868431  134.02814926
110 2 0.25 163.0000 Taxiway5
111  34.21757071  134.02373917
111  34.21648112  134.02414539
111  34.21657735  134.02452603
113  34.21766694  134.02411981
110 2 0.25 253.0000 Parking
111  34.21877095  134.02132801
111  34.21772839  134.01720433
111  34.21640722  134.01769310
113  34.21744978  134.02181678
130 Airport Boundary 13
111  34.21628215  134.03422030
111  34.22112025  134.03208379
111  34.21947950  134.02486034
111  34.22229823  134.02343599
111  34.22006849  134.01346583
111  34.21720770  134.01453406
111  34.21337928  134.00018976
113  34.20827473  134.00190053
120 Linear Feature 12
111  34.21844291  134.02163558 1 101
115  34.21895973  134.02362420
120 Linear Feature 11
111  34.21895503  134.02268103 1 101
115  34.21918055  134.02353898
120 Linear Feature 10
111  34.21849459  134.02286285 1 101
111  34.21895503  134.02267535 1 101
115  34.21865903  134.02155036
120 Linear Feature 9
111  34.21849459  134.02285716 1 101
115  34.21873421  134.02373215
120 Linear Feature 8
111  34.21757473  134.02291829 1 101
111  34.21757152  134.02291829 1 101
112  34.21809460  134.02301919  34.21847968  134.02286784 1 101
111  34.21848989  134.02285716 1 101
115  34.21819390  134.02169809
120 Linear Feature 7
111  34.21709502  134.02099541 1 101
112  34.21751955  134.02122191  34.21787193  134.02109691 1 101
115  34.21857198  134.02083555
120 Linear Feature 6
111  34.21693023  134.02033872 1 101
112  34.21734705  134.02054614  34.21769003  134.02042114 1 101
115  34.21840888  134.02015978
120 Linear Feature 5
111  34.21675639  134.01964555 1
112  34.21720308  134.01996134  34.21762123  134.01980225 1
115  34.21826491  134.01956362
120 Linear Feature 4
111  34.21654966  134.01886147 1 101
112  34.21703527  134.01935094  34.21735006  134.01924867 1 101
115  34.21809710  134.01894186
120 Linear Feature 1
111  34.21627090  134.01776748 1 101
112  34.21672023  134.01805552  34.21709568  134.01791582 1 101
115  34.21779981  134.01763460
120 Linear Feature 2
111  34.21634458  134.01808987 1 101
112  34.21687399  134.01867216  34.21728651  134.01852751 1 101
115  34.21794380  134.01825967
120 Linear Feature 22
111  34.21641828  134.01768747 106
111  34.21772969  134.01720336 106
111  34.21732017  134.01556314 106
111  34.21949509  134.01472790 106
111  34.22141077  134.02288459 106
111  34.21853767  134.02394208 106
111  34.21834162  134.02318122 106
115  34.21785415  134.02338195
120 Linear Feature 21
111  34.21134258  134.00300441 4 104
115  34.21143721  134.00336889
120 Linear Feature 20
111  34.21272902  134.00857487 4 104
115  34.21282461  134.00895246
120 Linear Feature 19
111  34.21481314  134.01668009 4 104
115  34.21491829  134.01705307
120 Linear Feature 18
111  34.21668640  134.02404950 4 104
115  34.21679196  134.02444746
120 Linear Feature 17
111  34.21766010  134.02810601 4 104
